Команда,Дата,№ Game,Рейтинг,min Забито,max Забито,mean Забито,std Забито,median Забито,min Пропущено,max Пропущено,mean Пропущено,std Пропущено,median Пропущено,min Владение мячом,max Владение мячом,mean Владение мячом,std Владение мячом,median Владение мячом,min Удары,max Удары,mean Удары,std Удары,median Удары,min Удары в створ,max Удары в створ,mean Удары в створ,std Удары в створ,median Удары в створ,min Удары мимо,max Удары мимо,mean Удары мимо,std Удары мимо,median Удары мимо,min Блок-но ударов,max Блок-но ударов,mean Блок-но ударов,std Блок-но ударов,median Блок-но ударов,min Штрафные,max Штрафные,mean Штрафные,std Штрафные,median Штрафные,min Угловые,max Угловые,mean Угловые,std Угловые,median Угловые,min Офсайды,max Офсайды,mean Офсайды,std Офсайды,median Офсайды,min Сэйвы,max Сэйвы,mean Сэйвы,std Сэйвы,median Сэйвы,min Фолы,max Фолы,mean Фолы,std Фолы,median Фолы,min Желтые карточки,max Желтые карточки,mean Желтые карточки,std Желтые карточки,median Желтые карточки,min Всего передач,max Всего передач,mean Всего передач,std Всего передач,median Всего передач,min Oтборы,max Oтборы,mean Oтборы,std Oтборы,median Oтборы,min Атаки,max Атаки,mean Атаки,std Атаки,median Атаки,min Опасные атаки,max Опасные атаки,mean Опасные атаки,std Опасные атаки,median Опасные атаки,min Красные карточки,max Красные карточки,mean Красные карточки,std Красные карточки,median Красные карточки,min Вбрасывания,max Вбрасывания,mean Вбрасывания,std Вбрасывания,median Вбрасывания,min Завершено передач,max Завершено передач,mean Завершено передач,std Завершено передач,median Завершено передач,min Рейтинг,max Рейтинг,mean Рейтинг,std Рейтинг,median Рейтинг
Арсенал,2019-12-15 21:30:00,17,2019.7417676570876,0.0,3.0,1.375,1.0606601717798212,1.5,1.0,3.0,1.875,0.6408699444616557,2.0,42.0,64.0,55.0,7.521398046336104,57.5,6.0,16.0,11.125,3.3567628964311944,11.0,1.0,7.0,4.0,2.2038926600773587,4.5,1.0,8.0,4.0,2.0,4.0,1.0,8.0,3.125,2.356601669474803,3.0,7.0,25.0,14.5,5.855400437691199,12.5,3.0,12.0,7.125,3.720119045714225,7.0,0.0,7.0,2.0,2.2038926600773587,2.0,2.0,7.0,4.75,1.8322507626258087,4.5,6.0,18.0,10.25,3.882193783343198,10.0,0.0,6.0,1.75,1.9820624179302297,1.0,387.0,669.0,503.625,83.08332736304129,484.5,12.0,26.0,17.75,4.166190448976482,16.5,92.0,115.0,102.5,7.982122882685139,102.5,40.0,80.0,56.125,14.347100254556171,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,153.875,214.0863894386029,0.0,1979.6946324764967,2308.47450761909,2121.2695780502427,99.0972095495024,2127.2816042752293
Арсенал,2019-12-21 17:30:00,18,1998.983322746651,0.0,3.0,1.125,1.1259916264596033,1.0,0.0,3.0,1.625,0.9161253813129043,2.0,42.0,64.0,55.0,7.521398046336104,57.5,6.0,16.0,10.0,3.3806170189140663,10.0,1.0,7.0,3.5,2.138089935299395,3.5,1.0,5.0,3.5,1.1952286093343936,4.0,0.0,8.0,3.0,2.5071326821120348,3.0,7.0,25.0,14.375,5.950690236074659,12.5,3.0,12.0,6.125,3.2705394924123103,5.0,0.0,7.0,2.0,2.2038926600773587,2.0,0.0,7.0,4.5,2.32992949004287,4.5,6.0,13.0,9.375,2.38671920665766,10.0,0.0,6.0,1.875,2.03100960115899,1.0,387.0,669.0,507.75,80.59555110018702,484.5,12.0,26.0,17.125,3.9798600118956085,16.0,92.0,115.0,102.375,7.963084470587655,102.0,40.0,80.0,53.5,15.023790657297036,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,108.25,201.16855050997836,0.0,1979.6946324764967,2180.6370213627956,2085.1779855549926,69.26469397596804,2091.1347692468325
Арсенал,2019-12-26 20:00:00,19,1961.5376085115765,0.0,3.0,1.125,1.1259916264596033,1.0,0.0,3.0,1.625,0.9161253813129043,2.0,42.0,64.0,55.375,7.763237542601485,58.5,6.0,17.0,10.875,4.189698250300543,11.0,1.0,7.0,3.25,2.187627547301936,2.5,1.0,6.0,3.625,1.407885953173359,4.0,0.0,9.0,4.0,3.116774889895918,3.5,5.0,25.0,12.875,6.664136424602537,11.0,3.0,12.0,5.5,3.3380918415851206,4.0,0.0,7.0,1.75,2.3145502494313788,1.5,0.0,7.0,4.0,2.138089935299395,4.0,6.0,13.0,10.25,2.2519832529192065,10.0,0.0,6.0,2.375,1.9955307206712847,2.0,387.0,669.0,514.375,85.55689418660043,484.5,11.0,26.0,16.5,4.535573676110727,16.0,92.0,136.0,107.25,13.915561689808182,105.5,40.0,80.0,54.375,16.457195560431483,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,50.125,141.7749096279028,0.0,1979.6946324764967,2180.6370213627956,2067.2910132988723,70.92794894436281,2052.3540767987433
Арсенал,2019-12-29 19:00:00,20,1943.1697547498522,0.0,3.0,1.25,1.0350983390135313,1.0,0.0,3.0,1.625,0.9161253813129043,2.0,42.0,64.0,54.5,8.89622712968015,58.5,6.0,17.0,10.75,4.301162633521313,11.0,1.0,7.0,3.375,2.065879266282796,2.5,1.0,6.0,3.75,1.4880476182856899,4.0,0.0,9.0,3.625,3.420004177106889,3.5,5.0,25.0,14.0,7.050835816716038,12.5,2.0,12.0,5.25,3.5355339059327378,3.5,0.0,7.0,1.75,2.3145502494313788,1.5,0.0,7.0,3.625,2.1998376563477846,3.5,6.0,13.0,10.625,2.445841952609133,10.5,0.0,6.0,2.875,2.100170061141308,3.0,387.0,669.0,508.0,90.41649659847951,484.5,11.0,26.0,16.25,4.496029994816062,16.0,94.0,136.0,107.5,13.617215994048541,105.5,32.0,80.0,53.0,17.936395560822294,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1961.5376085115765,2180.6370213627956,2046.0610132103618,74.34130288983258,2032.6829910458534
Арсенал,2020-01-02 01:00:00,21,2001.1804680625226,0.0,3.0,1.25,1.0350983390135313,1.0,0.0,3.0,1.375,1.0606601717798212,1.5,42.0,64.0,53.0,8.652002245558126,53.0,6.0,17.0,10.5,4.27617987059879,10.0,1.0,7.0,3.25,1.9820624179302297,2.5,1.0,6.0,4.0,1.5118578920369088,4.0,0.0,9.0,3.25,3.5355339059327378,2.0,5.0,25.0,13.375,6.653409437488207,12.5,1.0,12.0,4.625,3.814914340921881,3.0,0.0,7.0,1.5,2.390457218668787,0.5,0.0,7.0,3.625,2.1998376563477846,3.5,6.0,13.0,10.375,2.2638462845343543,10.5,0.0,5.0,2.375,1.685018016012207,2.5,387.0,669.0,511.25,90.0202358203024,497.5,11.0,19.0,15.375,2.615202805574687,16.0,94.0,136.0,107.0,13.669569958749356,103.5,32.0,80.0,51.125,18.7039911707177,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943.1697547498522,2180.6370213627956,2023.5590326377435,74.90384450682636,2009.3625452018694
Арсенал,2020-01-11 17:30:00,22,2091.5770062441543,0.0,3.0,1.125,0.9910312089651149,1.0,0.0,3.0,1.25,1.0350983390135313,1.0,42.0,64.0,52.75,8.447315719040153,53.0,6.0,17.0,9.375,3.77728171346236,8.5,1.0,5.0,2.875,1.3562026818605375,2.5,2.0,6.0,4.125,1.246423454758225,4.0,0.0,9.0,2.375,3.020761493398643,1.0,5.0,25.0,14.625,6.2091522310675735,14.5,1.0,9.0,3.625,2.38671920665766,3.0,0.0,7.0,1.625,2.326094212561969,1.0,0.0,7.0,3.125,2.03100960115899,3.0,6.0,21.0,11.75,4.367084676466507,11.0,0.0,5.0,2.625,1.5979898086569353,3.0,387.0,669.0,504.5,89.49381463063722,484.5,11.0,19.0,15.5,2.6726124191242437,16.0,94.0,136.0,107.25,13.853828764228732,103.5,32.0,80.0,45.5,15.222164291397124,40.5,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943.1697547498522,2180.6370213627956,2016.3210987502002,73.7697006388944,2000.0818954045867
Арсенал,2020-01-18 20:00:00,23,2084.7095903167765,0.0,3.0,1.125,0.9910312089651149,1.0,0.0,3.0,1.125,0.9910312089651149,1.0,42.0,64.0,54.25,8.74642784226795,57.5,6.0,17.0,9.25,3.693623849670827,8.5,1.0,4.0,2.75,1.164964745021435,2.5,2.0,6.0,4.25,1.2817398889233114,4.5,0.0,9.0,2.25,3.011881234615431,1.0,5.0,25.0,14.875,6.0812945050493035,14.5,1.0,4.0,3.0,1.0690449676496976,3.0,0.0,3.0,1.125,1.1259916264596033,1.0,0.0,4.0,2.625,1.3024701806293193,3.0,6.0,21.0,11.625,4.438065859293728,11.0,0.0,5.0,2.375,1.685018016012207,2.5,427.0,669.0,527.0,77.56471952044767,500.0,11.0,19.0,15.0,2.7255405754769875,16.0,94.0,136.0,109.25,12.781124475457661,106.5,32.0,80.0,45.75,15.341354009902219,40.5,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943.1697547498522,2091.5770062441543,2005.1885968603701,47.458326875207405,2000.0818954045867
Арсенал,2020-01-22 01:15:00,24,2218.5077394484106,0.0,2.0,1.0,0.7559289460184544,1.0,0.0,3.0,1.25,1.0350983390135313,1.0,41.0,61.0,51.375,8.863045268335902,53.0,2.0,17.0,8.25,4.464142854857069,7.0,1.0,4.0,2.625,1.1877349391654208,2.0,0.0,6.0,3.875,1.9594095320493148,4.5,0.0,9.0,1.75,3.011881234615431,1.0,5.0,25.0,14.75,6.112048990080401,14.0,1.0,5.0,3.25,1.2817398889233114,3.5,0.0,3.0,1.25,1.0350983390135313,1.0,0.0,6.0,3.0,1.7728105208558367,3.0,6.0,21.0,11.625,4.438065859293728,11.0,1.0,5.0,2.5,1.5118578920369088,2.5,385.0,592.0,491.5,67.64613810115105,484.5,11.0,21.0,16.125,3.1367635732209265,16.0,79.0,136.0,105.5,16.673332000533065,103.5,32.0,80.0,45.875,15.291804527729411,41.0,0.0,1.0,0.25,0.4629100498862757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943.1697547498522,2091.5770062441543,2010.0742688456394,53.803399300814164,2000.0818954045867
Арсенал,2020-02-02 19:00:00,25,2095.5108433857154,0.0,2.0,1.0,0.7559289460184544,1.0,0.0,2.0,0.875,0.8345229603962802,1.0,41.0,61.0,53.375,8.227783940492639,57.5,2.0,17.0,9.125,4.642582409453969,8.5,2.0,4.0,2.75,1.0350983390135313,2.0,0.0,6.0,4.125,2.100170061141308,5.0,0.0,9.0,2.25,3.1959796173138706,1.0,5.0,20.0,13.25,4.496029994816062,13.0,1.0,7.0,3.75,1.8322507626258087,4.0,0.0,3.0,1.125,0.9910312089651149,1.0,0.0,6.0,2.75,1.7525491637693282,2.5,6.0,21.0,11.875,4.323936698360485,11.0,1.0,5.0,2.75,1.3887301496588271,3.0,385.0,592.0,489.0,68.41261370745686,483.0,11.0,21.0,16.25,3.1509635714446826,16.5,79.0,136.0,103.75,17.902513789968157,103.5,32.0,80.0,45.25,15.341354009902219,41.0,0.0,1.0,0.25,0.4629100498862757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943.1697547498522,2218.5077394484106,2039.925907217129,89.16779310311335,2010.4611178598052
Арсенал,2020-02-16 21:30:00,26,2224.581433302902,0.0,4.0,1.5,1.1952286093343936,1.0,0.0,2.0,0.875,0.8345229603962802,1.0,41.0,69.0,54.875,9.905806378079475,58.0,2.0,17.0,10.25,4.862392121462145,10.5,2.0,7.0,3.375,1.7677669529663689,3.0,0.0,6.0,4.375,2.1998376563477846,5.0,0.0,9.0,2.5,3.070597894314954,1.5,5.0,20.0,13.625,4.307385683749649,13.0,1.0,7.0,3.875,1.8850918886280925,4.0,0.0,3.0,1.125,0.9910312089651149,1.0,2.0,6.0,3.0,1.4142135623730951,2.5,6.0,21.0,12.375,4.438065859293728,12.0,1.0,5.0,2.625,1.407885953173359,2.5,385.0,647.0,510.0,87.91066894459236,500.0,11.0,21.0,15.875,3.3567628964311944,16.5,79.0,140.0,108.375,21.993099567169438,107.0,32.0,80.0,50.125,19.445436482630058,41.5,0.0,1.0,0.25,0.4629100498862757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943.1697547498522,2218.5077394484106,2049.3970416832076,90.72795586071558,2042.9450291896496
Арсенал,2020-02-23 21:30:00,27,2353.2096003464826,0.0,4.0,1.75,1.2817398889233114,1.5,0.0,2.0,1.0,0.9258200997725514,1.0,41.0,69.0,53.625,9.650129532809391,54.5,2.0,15.0,9.25,4.026696625558687,9.5,2.0,7.0,3.625,1.685018016012207,4.0,0.0,6.0,4.25,2.1213203435596424,5.0,0.0,5.0,1.375,1.685018016012207,1.0,13.0,20.0,14.875,2.5319388392523003,14.0,1.0,7.0,4.25,1.9820624179302297,4.5,0.0,3.0,1.375,0.9161253813129043,1.0,2.0,6.0,3.0,1.4142135623730951,2.5,6.0,21.0,12.25,4.432026302139591,11.5,0.0,5.0,2.125,1.5526475085202969,2.0,385.0,647.0,497.375,81.46855221494978,489.0,13.0,21.0,16.125,2.997022331772464,16.5,79.0,140.0,104.375,18.950593658247225,104.0,32.0,80.0,47.625,16.044024254709736,41.5,0.0,1.0,0.25,0.4629100498862757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943.1697547498522,2224.581433302902,2077.596805502739,106.5076445257585,2088.1432982804654
Арсенал,2020-03-07 20:00:00,28,2502.144572825989,0.0,4.0,1.75,1.2817398889233114,1.5,0.0,2.0,0.75,0.8864052604279183,0.5,41.0,69.0,57.0,9.72478424292429,58.0,2.0,15.0,9.5,3.927922024247863,9.5,2.0,7.0,3.625,1.685018016012207,4.0,0.0,6.0,4.0,2.138089935299395,5.0,0.0,5.0,1.875,1.807721533549109,1.5,11.0,17.0,13.75,1.8322507626258087,13.0,1.0,7.0,4.75,1.8322507626258087,5.0,0.0,3.0,1.375,0.9161253813129043,1.0,2.0,6.0,3.5,1.6903085094570331,3.0,6.0,21.0,12.0,4.44007721940573,11.0,0.0,3.0,1.625,1.0606601717798212,1.5,385.0,647.0,521.625,86.26029959207355,502.0,13.0,21.0,15.75,3.1959796173138706,15.0,79.0,140.0,106.375,18.53905144745622,107.0,35.0,80.0,51.75,15.691216833448122,47.5,0.0,1.0,0.25,0.4629100498862757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943.1697547498522,2353.2096003464826,2126.5558044821023,132.40843478949802,2093.543924814935
Арсенал,2020-06-18 00:15:00,29,2608.4488902191397,0.0,4.0,1.5,1.4142135623730951,1.0,0.0,3.0,1.125,1.1259916264596033,1.0,33.0,69.0,55.0,12.772738827004064,58.0,2.0,15.0,8.625,4.533604683755678,9.0,0.0,7.0,3.125,2.100170061141308,3.0,0.0,6.0,3.75,2.1213203435596424,4.0,0.0,5.0,1.75,1.9086270308410553,1.5,11.0,17.0,13.25,1.9820624179302297,13.0,2.0,7.0,4.875,1.5526475085202969,5.0,1.0,5.0,2.0,1.4142135623730951,1.5,2.0,9.0,4.125,2.5877458475338284,3.0,6.0,21.0,11.5,4.780914437337574,11.0,0.0,3.0,1.5,1.0690449676496976,1.0,333.0,647.0,499.125,109.24472854232242,489.0,13.0,21.0,15.25,2.9154759474226504,14.0,56.0,140.0,100.375,25.773394365951432,107.0,16.0,80.0,49.0,19.827830369025683,47.5,0.0,1.0,0.375,0.5175491695067657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001.1804680625226,2502.144572825989,2196.427656741619,165.2287717024515,2157.0092914170627
Арсенал,2020-06-20 19:00:00,30,2423.771231656964,0.0,4.0,1.5,1.4142135623730951,1.0,0.0,3.0,1.25,1.164964745021435,1.5,33.0,69.0,55.125,12.811127975318957,58.5,2.0,15.0,9.375,4.718883039751796,10.0,0.0,7.0,3.375,2.326094212561969,3.0,0.0,6.0,3.875,2.03100960115899,4.0,0.0,5.0,2.125,2.03100960115899,2.0,11.0,15.0,12.75,1.2817398889233114,13.0,2.0,7.0,5.25,1.6690459207925603,5.5,1.0,5.0,2.375,1.5059406173077154,2.0,2.0,9.0,4.25,2.49284690951645,3.0,6.0,15.0,9.875,2.948970764763288,10.0,0.0,3.0,1.25,0.8864052604279183,1.0,333.0,647.0,497.75,109.48809459088626,483.5,8.0,21.0,14.125,3.758324094593227,13.0,56.0,140.0,102.25,27.63408867943463,107.0,16.0,80.0,51.125,19.007047565123237,52.5,0.0,1.0,0.25,0.4629100498862757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2084.7095903167765,2608.4488902191397,2272.3362095111966,198.79889122598934,2221.5445863756563
Арсенал,2020-06-25 22:00:00,31,2297.034055575201,0.0,4.0,1.625,1.407885953173359,1.5,0.0,3.0,1.125,1.246423454758225,1.0,33.0,69.0,53.375,12.850097275896397,54.5,2.0,15.0,9.25,4.6827952580239325,9.5,0.0,7.0,3.5,2.390457218668787,3.0,0.0,6.0,3.625,1.9955307206712847,3.0,0.0,5.0,2.125,2.03100960115899,2.0,11.0,15.0,12.75,1.2817398889233114,13.0,2.0,7.0,5.5,1.6035674514745464,6.0,1.0,5.0,2.125,1.5526475085202969,1.5,2.0,9.0,4.25,2.49284690951645,3.0,6.0,15.0,10.5,3.251373336211726,11.0,0.0,3.0,1.375,0.9161253813129043,1.0,333.0,647.0,476.625,110.51688623399205,469.0,8.0,21.0,13.75,4.026696625558687,13.0,56.0,140.0,100.625,27.49512943881412,100.5,16.0,80.0,48.25,20.373301857367856,47.0,0.0,1.0,0.25,0.4629100498862757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2084.7095903167765,2608.4488902191397,2313.8604876877976,190.154653228302,2288.895516824692
Арсенал,2020-07-01 22:00:00,32,2421.4353098510624,0.0,4.0,1.875,1.6420805617960927,1.5,0.0,3.0,0.875,1.246423454758225,0.0,33.0,69.0,54.75,11.88937100342751,55.0,3.0,15.0,10.625,3.77728171346236,11.5,0.0,8.0,4.25,2.7645717829090897,4.5,3.0,6.0,4.125,1.3562026818605375,3.5,0.0,5.0,2.25,1.9086270308410553,2.0,11.0,15.0,12.625,1.3024701806293193,13.0,2.0,7.0,5.625,1.5979898086569353,6.0,0.0,5.0,2.0,1.6903085094570331,1.5,2.0,9.0,3.75,2.49284690951645,3.0,7.0,15.0,11.0,2.7255405754769875,11.0,0.0,3.0,1.375,0.9161253813129043,1.0,333.0,647.0,486.0,104.65999372116495,469.0,8.0,17.0,12.625,2.774243783705493,13.0,56.0,140.0,103.625,26.0709882545988,103.5,16.0,80.0,49.625,20.184417610763862,52.0,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2095.5108433857154,2608.4488902191397,2340.4010458451003,167.0112614868131,2325.121827960842
Арсенал,2020-07-04 21:30:00,33,2481.4748339837456,0.0,4.0,2.125,1.4577379737113252,2.0,0.0,3.0,0.875,1.246423454758225,0.0,33.0,69.0,53.5,12.023785950000464,51.5,3.0,15.0,10.0,3.7416573867739413,9.5,0.0,8.0,4.625,2.615202805574687,5.0,1.0,6.0,3.5,1.5118578920369088,3.0,0.0,4.0,1.875,1.5526475085202969,2.0,7.0,15.0,11.875,2.356601669474803,12.5,2.0,7.0,5.375,1.5059406173077154,6.0,0.0,5.0,1.875,1.807721533549109,1.5,1.0,9.0,3.625,2.615202805574687,3.0,7.0,15.0,11.0,2.7255405754769875,11.0,0.0,4.0,1.5,1.1952286093343936,1.0,333.0,647.0,488.5,104.24284833297405,479.0,8.0,29.0,14.125,6.379375249303694,13.0,56.0,140.0,108.25,25.982136720666922,107.0,16.0,80.0,48.25,21.130546609115438,52.0,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2095.5108433857154,2608.4488902191397,2365.766992145432,161.16116786305955,2387.3224550987725
Арсенал,2020-07-08 00:15:00,34,2594.6414362981695,0.0,4.0,1.75,1.2817398889233114,1.5,0.0,3.0,1.0,1.1952286093343936,0.5,33.0,69.0,49.625,11.287635460348385,49.5,3.0,13.0,9.5,3.2071349029490928,9.5,0.0,8.0,4.625,2.615202805574687,5.0,1.0,5.0,3.0,1.1952286093343936,3.0,0.0,4.0,1.875,1.5526475085202969,2.0,7.0,15.0,12.125,2.5877458475338284,12.5,2.0,10.0,6.0,2.2038926600773587,6.0,0.0,5.0,2.25,1.9086270308410553,2.0,1.0,9.0,4.0,2.5634797778466227,3.0,7.0,14.0,10.375,2.1998376563477846,10.5,0.0,4.0,1.375,1.1877349391654208,1.0,325.0,621.0,448.25,96.15129447163689,468.0,6.0,29.0,13.25,7.00510018282598,12.5,56.0,132.0,103.125,22.65541562503008,103.5,16.0,65.0,44.5,16.936857526033062,51.0,0.0,1.0,0.25,0.4629100498862757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2224.581433302902,2608.4488902191397,2414.012490970186,121.61963402025675,2422.6032707540135
Арсенал,2020-07-12 20:30:00,35,2419.3433990173953,0.0,4.0,1.5,1.1952286093343936,1.0,0.0,3.0,1.0,1.1952286093343936,0.5,33.0,69.0,51.125,12.252550754842845,50.0,3.0,13.0,10.0,3.4226138716316967,10.5,0.0,8.0,4.625,2.615202805574687,5.0,1.0,6.0,3.125,1.4577379737113252,3.0,0.0,4.0,2.25,1.3887301496588271,2.0,7.0,18.0,12.5,3.2071349029490928,12.5,2.0,10.0,5.875,2.2320714274285347,6.0,0.0,5.0,2.0,2.0701966780270626,1.5,1.0,9.0,4.5,2.7255405754769875,4.0,7.0,14.0,10.25,2.1213203435596424,10.5,1.0,4.0,1.75,1.164964745021435,1.0,325.0,636.0,466.375,116.80868057273337,468.0,6.0,29.0,13.125,7.019106577254483,12.0,56.0,132.0,104.875,23.26516402570283,106.5,16.0,65.0,41.625,15.846923991740478,43.5,0.0,1.0,0.25,0.4629100498862757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2297.034055575201,2608.4488902191397,2460.2699913445945,108.99802567595638,2452.6230328203546
Арсенал,2020-07-16 00:15:00,36,2365.791137741986,0.0,4.0,1.625,1.1877349391654208,1.5,0.0,3.0,1.125,1.1259916264596033,1.0,31.0,63.0,46.375,11.685613866142052,47.5,3.0,13.0,9.25,4.234214381508266,10.5,0.0,8.0,4.625,2.615202805574687,5.0,1.0,6.0,2.875,1.6420805617960927,3.0,0.0,4.0,1.75,1.3887301496588271,2.0,7.0,18.0,12.875,3.181980515339464,13.0,2.0,10.0,5.375,2.615202805574687,5.5,0.0,5.0,2.375,2.326094212561969,2.5,1.0,9.0,4.625,2.8252686345094435,4.0,7.0,14.0,10.625,2.5035688811888406,10.5,1.0,4.0,2.0,1.1952286093343936,1.5,286.0,636.0,424.5,113.45735511006517,429.0,6.0,29.0,14.125,7.548651724456683,12.0,56.0,132.0,99.125,27.173713663864834,101.0,16.0,52.0,36.125,14.116226731774223,34.0,0.0,1.0,0.25,0.4629100498862757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2297.034055575201,2608.4488902191397,2468.5367161784584,102.00163579347478,2452.6230328203546
Арсенал,2020-07-22 00:15:00,37,2435.5288913841314,0.0,4.0,1.625,1.1877349391654208,1.5,0.0,2.0,0.875,0.8345229603962802,1.0,31.0,69.0,50.875,12.687873850931167,50.0,3.0,13.0,9.75,3.575711717366808,10.5,0.0,8.0,4.625,2.615202805574687,5.0,1.0,6.0,3.0,1.6903085094570331,3.0,0.0,4.0,2.125,1.246423454758225,2.0,7.0,18.0,13.25,3.1052950170405937,13.5,2.0,10.0,6.25,2.49284690951645,6.0,0.0,5.0,1.875,2.100170061141308,1.0,1.0,7.0,3.75,2.3145502494313788,3.0,8.0,19.0,12.125,3.440826312717007,11.0,1.0,4.0,2.375,1.3024701806293193,2.5,286.0,636.0,458.625,122.68535539570902,468.0,3.0,29.0,12.625,8.484229066753375,11.0,64.0,132.0,104.75,20.906253336536142,102.0,21.0,69.0,42.75,15.672997707613472,43.5,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2297.034055575201,2608.4488902191397,2451.492536792958,106.86003488155903,2422.6032707540135
Арсенал,2020-07-26 20:00:00,38,2404.412192699725,0.0,4.0,1.875,1.246423454758225,2.0,0.0,2.0,0.875,0.8345229603962802,1.0,31.0,69.0,49.875,12.26420459245989,49.5,3.0,13.0,9.75,3.575711717366808,10.5,0.0,8.0,4.5,2.5634797778466227,5.0,1.0,6.0,3.125,1.7268882005337975,3.5,0.0,4.0,2.125,1.246423454758225,2.0,7.0,18.0,13.375,3.113908889391045,14.0,2.0,10.0,5.875,2.5877458475338284,5.5,0.0,5.0,1.5,1.927248223318863,1.0,1.0,7.0,3.875,2.295181287579947,3.5,9.0,19.0,12.25,3.2841611235921855,11.0,1.0,4.0,2.625,1.1877349391654208,3.0,286.0,636.0,454.375,122.58633983558573,451.0,3.0,29.0,13.375,8.279708414465539,12.0,64.0,124.0,97.875,19.67186170287761,100.0,21.0,69.0,41.625,15.230960011015158,40.0,0.0,1.0,0.125,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2297.034055575201,2594.6414362981695,2429.8775369385817,86.03599307305964,2422.6032707540135
Бёрнли,2019-12-14 20:00:00,17,1927.8262849061525,0.0,3.0,1.25,1.2817398889233114,1.0,0.0,5.0,2.25,2.052872551885702,2.5,24.0,54.0,41.875,9.493418773023762,41.5,4.0,15.0,9.625,4.138236339311712,9.0,0.0,12.0,4.125,3.6815175442433286,4.0,1.0,8.0,3.75,2.434865792722759,4.0,1.0,3.0,1.75,1.0350983390135313,1.0,8.0,15.0,10.875,2.5877458475338284,10.5,1.0,11.0,5.0,2.878491668515698,5.0,0.0,7.0,2.0,2.2677868380553634,1.5,0.0,4.0,2.625,1.5059406173077154,3.0,7.0,17.0,11.75,3.494894235064305,12.5,0.0,3.0,1.75,1.0350983390135313,2.0,241.0,479.0,353.75,88.50625482335778,358.0,5.0,20.0,12.125,5.436319658424385,14.0,74.0,137.0,104.625,20.70153548480333,106.0,30.0,53.0,43.125,8.219097969276886,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,123.75,142.54097155354518,78.5,2125.274305854835,2372.9566261282494,2233.636176956874,98.27360211857284,2227.110887685399
